transaction_id,transaction_date,transaction_type,document_no,business_name,branch,sales_channel,customer_type,customer_id,supplier_name,product_category,product_name,quantity,unit_price_kes,discount_pct,gross_sales_kes,net_sales_kes,unit_cost_kes,cogs_kes,gross_profit_kes,expense_category,expense_amount_kes,cash_in_kes,cash_out_kes,amount_received_kes,accounts_receivable_change_kes,accounts_payable_change_kes,inventory_qty_change,inventory_value_change_kes,payment_method,salesperson_or_staff,manual_entry_flag
TXN-00292,2025-04-22,SALE,INV-2504-0428,Thika Road Hardware & Agrovet Ltd,Juja,Online Order,Retail,CUS-1130,,Agro Inputs,Maize Seed 2kg Pack,4,787.61,0.0,3150.44,3150.44,481.11,1924.44,1226.0,,0.0,3150.44,0.0,3150.44,0.0,0.0,-4,-1924.44,,PW,0.0
TXN-00293,2025-04-22,SALE,INV-2504-0430,Thika Road Hardware & Agrovet Ltd,Juja,Online Order,Wholesale,CUS-1081,,Plumbing,Gate Valve 1in,3,541.79,0.0,1625.37,1625.37,316.69,950.07,675.3,,0.0,1625.37,0.0,1625.37,0.0,0.0,-3,-950.07,,SK,0.0
TXN-00294,2025-04-22,SALE,INV-2504-0432,Thika Road Hardware & Agrovet Ltd,Juja,Delivery,Farmer,CUS-1023,,Building Materials,Hollow Block 6in,23,91.49,0.01,2104.27,2083.23,54.95,1263.85,819.38,,0.0,2083.23,0.0,2083.23,0.0,0.0,-23,-1263.85,,RA,0.0
TXN-00295,2025-04-22,SALE,INV-2504-0434,Thika Road Hardware & Agrovet Ltd,Juja,Online Order,Retail,CUS-1133,,Building Materials,Iron Sheet 3m Gauge30,23,1255.44,0.0,28875.12,28875.12,766.39,17626.97,11248.15,,0.0,28875.12,0.0,28875.12,0.0,0.0,-23,-17626.97,,JB,0.0
TXN-00296,2025-04-22,SALE,INV-2504-0436,Thika Road Hardware & Agrovet Ltd,Juja,Online Order,Contractor,CUS-1121,,Plumbing,Water Tank 1000L,8,12111.55,0.01,96892.4,95923.48,8240.43,65923.44,30000.04,,0.0,51943.28,0.0,51943.28,43980.2,0.0,-8,-65923.44,,SK,0.0
TXN-00297,2025-04-22,EXPENSE,EXP-2504-2507,Thika Road Hardware & Agrovet Ltd,Thika Town,Back Office,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,26832.06,0.0,26832.06,0.0,0.0,0.0,0,0.0,Cash,TK,0.0
TXN-00298,2025-04-22,CUSTOMER_PAYMENT,RCPT-2504-2680,Thika Road Hardware & Agrovet Ltd,Thika Town,Collections,Wholesale,CUS-1092,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Customer Collection,0.0,678.74,0.0,678.74,678.74,0.0,0,0.0,M-PESA,PW,0.0
TXN-00299,2025-04-23,SALE,INV-2504-0438,Thika Road Hardware & Agrovet Ltd,Juja,Delivery,Reseller,CUS-1011,,Building Materials,Iron Sheet 3m Gauge30,21,1252.6,0.03,26304.6,25515.46,785.16,16488.36,9027.1,,0.0,25515.46,0.0,25515.46,0.0,0.0,-21,-16488.36,,JB,0.0
TXN-00300,2025-04-24,SALE,INV-2504-0440,Thika Road Hardware & Agrovet Ltd,Juja,M-Pesa Till,Wholesale,CUS-1026,,Paints,Emulsion Paint 4L,7,2248.97,0.0,15742.79,15742.79,1430.56,10013.92,5728.87,,0.0,4932.99,0.0,4932.99,10809.8,0.0,-7,-10013.92,,JB,0.0
TXN-00301,2025-04-24,SALE,INV-2504-0442,Thika Road Hardware & Agrovet Ltd,Thika Town,Online Order,Wholesale,CUS-1123,,Building Materials,Cement 50kg,10,977.3,0.0,9773.0,9773.0,656.39,6563.9,3209.1,,0.0,6418.09,0.0,6418.09,3354.91,0.0,-10,-6563.9,,JB,0.0
TXN-00302,24-04-2025,SALE,INV-2504-0444,Thika Road Hardware & Agrovet Ltd,Thika Town,Online Order,Reseller,CUS-1136,,Electrical,Circuit Breaker 20A,5,755.81,0.0,3779.05,3779.05,411.95,2059.75,1719.3,,0.0,3779.05,0.0,3779.05,0.0,0.0,-5,-2059.75,,JB,0.0
TXN-00303,2025-04-24,SALE,INV-2504-0446,Thika Road Hardware & Agrovet Ltd,Thika Town,M-Pesa Till,Retail,CUS-1083,,Agro Inputs,Maize Seed 2kg Pack,2,729.89,0.0,1459.78,1459.78,482.57,965.14,494.64,,0.0,1459.78,0.0,1459.78,0.0,0.0,-2,-965.14,,TK,0.0
TXN-00304,2025-04-25,SALE,INV-2504-0448,Thika Road Hardware & Agrovet Ltd,Juja,Phone Order,Farmer,CUS-1116,,Building Materials,River Sand (ton),4,1826.78,0.03,7307.12,7087.91,1186.38,4745.52,2342.39,,0.0,7087.91,0.0,7087.91,0.0,0.0,-4,-4745.52,,JB,0.0
TXN-00305,2025-04-25,EXPENSE,EXP-2504-2506,Thika Road Hardware & Agrovet Ltd,Juja,Back Office,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Transport,6811.68,0.0,6811.68,0.0,0.0,0.0,0,0.0,Bank Transfer,TK,0.0
TXN-00306,2025-04-26,SALE,INV-2504-0450,Thika Road Hardware & Agrovet Ltd,Juja,Delivery,Reseller,CUS-1109,,Plumbing,PVC Tee 20mm,2,95.14,0.03,190.28,184.57,44.74,89.48,95.09,,0.0,184.57,0.0,184.57,0.0,0.0,-2,-89.48,,JB,0.0
TXN-00307,2025-04-28,SALE,INV-2504-0452,Thika Road Hardware & Agrovet Ltd,Thika Town,Delivery,Retail,CUS-1102,,Building Materials,Cement 50kg,7,934.38,0.0,6540.66,6540.66,648.91,4542.37,1998.29,,0.0,6540.66,0.0,6540.66,0.0,0.0,-7,-4542.37,,MN,0.0
TXN-00308,2025-04-28,SALE,INV-2504-0454,Thika Road Hardware & Agrovet Ltd,Thika Town,Counter,Wholesale,CUS-1087,,Plumbing,Gate Valve 1in,3,541.12,0.0,1623.36,1623.36,324.08,972.24,651.12,,0.0,1623.36,0.0,1623.36,0.0,0.0,-3,-972.24,,TK,0.0
TXN-00309,2025-04-28,SALE,INV-2504-0456,Thika Road Hardware & Agrovet Ltd,Juja,Online Order,Farmer,CUS-1181,,Electrical,Electrical Cable 2.5mm (roll),4,5059.46,0.0,20237.84,20237.84,3247.48,12989.92,7247.92,,0.0,20237.84,0.0,20237.84,0.0,0.0,-4,-12989.92,,JB,0.0
TXN-00310,2025-04-28,CUSTOMER_PAYMENT,RCPT-2504-2682,Thika Road Hardware & Agrovet Ltd,Juja,Collections,Wholesale,CUS-1081,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Customer Collection,0.0,1808.58,0.0,1808.58,1808.58,0.0,0,0.0,Bank Transfer,SK,0.0
TXN-00311,2025-04-29,SALE,INV-2504-0458,Thika Road Hardware & Agrovet Ltd,Thika Town,Counter,Reseller,CUS-1005,,Hardware Tools,Claw Hammer,4,737.07,0.0,2948.28,2948.28,376.1,1504.4,1443.88,,0.0,2948.28,0.0,2948.28,0.0,0.0,-4,-1504.4,,TK,0.0
TXN-00312,2025-04-29,SALE,INV-2504-0460,Thika Road Hardware & Agrovet Ltd,Juja,Online Order,Retail,CUS-1036,,Paints,Emulsion Paint 4L,2,2356.59,0.0,4713.18,4713.18,1425.74,2851.48,1861.7,,0.0,4713.18,0.0,4713.18,0.0,0.0,-2,-2851.48,,RA,0.0
TXN-00313,2025-04-29,SALE,INV-2504-0462,Thika Road Hardware & Agrovet Ltd,Juja,Online Order,Contractor,CUS-1064,,Building Materials,Hollow Block 6in,20,98.37,0.0,1967.4,1967.4,55.02,1100.4,867.0,,0.0,1967.4,0.0,1967.4,0.0,0.0,-20,-1100.4,,SK,0.0
TXN-00314,2025-04-29,SALE,INV-2504-0464,Thika Road Hardware & Agrovet Ltd,Thika Town,Delivery,Reseller,CUS-1100,,Electrical,Socket Outlet,5,358.61,0.0,1793.05,1793.05,177.7,888.5,904.55,,0.0,1793.05,0.0,1793.05,0.0,0.0,-5,-888.5,,RA,0.0
TXN-00315,2025-04-29,SALE,INV-2504-0466,Thika Road Hardware & Agrovet Ltd,Thika Town,Phone Order,Contractor,CUS-1077,,Electrical,LED Bulb 12W,1,326.82,0.01,326.82,323.55,150.7,150.7,172.85,,0.0,323.55,0.0,323.55,0.0,0.0,-1,-150.7,,PW,0.0
TXN-00316,2025-04-30,SALE,INV-2504-0468,Thika Road Hardware & Agrovet Ltd,Juja,Online Order,Retail,CUS-1189,,Building Materials,River Sand (ton),10,1933.25,0.02,19332.5,18945.85,1228.65,12286.5,6659.35,,0.0,18945.85,0.0,18945.85,0.0,0.0,-10,-12286.5,,SK,0.0
TXN-00317,2025-05-01,SALE,INV-2505-0470,Thika Road Hardware & Agrovet Ltd,Juja,Counter,Wholesale,CUS-1125,,Hardware Tools,Claw Hammer,8,699.63,0.0,5597.04,5597.04,378.91,3031.28,2565.76,,0.0,1794.73,0.0,1794.73,3802.31,0.0,-8,-3031.28,,TK,0.0
TXN-00318,2025-05-01,SALE,INV-2505-0472,Thika Road Hardware & Agrovet Ltd,Juja,Phone Order,Farmer,CUS-1138,,Agro Inputs,CAN Fertilizer 50kg,5,4503.44,0.0,22517.2,22517.2,3109.98,15549.9,6967.3,,0.0,22517.2,0.0,22517.2,0.0,0.0,-5,-15549.9,,MN,0.0
TXN-00319,2025-05-01,EXPENSE,EXP-2505-2517,Thika Road Hardware & Agrovet Ltd,Juja,Back Office,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utilities,4772.82,0.0,4772.82,0.0,0.0,0.0,0,0.0,M-PESA,MN,0.0
TXN-00320,2025-05-02,PURCHASE,GRN-2505-0473,Thika Road Hardware & Agrovet Ltd,Juja,Supplier,,,AgroChem Kenya Distributors,Building Materials,Iron Sheet 3m Gauge30,163,804.02,0.0,0.0,0.0,804.02,131055.26,0.0,Purchase,0.0,0.0,78633.16,0.0,0.0,52422.1,163,131055.26,,MN,0.0
TXN-00321,2025-05-02,SALE,INV-2505-0474,Thika Road Hardware & Agrovet Ltd,Thika Town,Online Order,Contractor,CUS-1064,,Building Materials,Iron Sheet 3m Gauge30,18,1243.68,0.0,22386.24,22386.24,795.55,14319.9,8066.34,,0.0,22386.24,0.0,22386.24,0.0,0.0,-18,-14319.9,,PW,0.0
TXN-00322,2025-05-02,EXPENSE,EXP-2505-2521,Thika Road Hardware & Agrovet Ltd,Thika Town,Back Office,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Staff Salaries,42564.19,0.0,42564.19,0.0,0.0,0.0,0,0.0,Cash,RA,0.0
TXN-00323,2025-05-03,SALE,INV-2505-0476,Thika Road Hardware & Agrovet Ltd,Thika Town,Phone Order,Farmer,CUS-1179,,Paints,Wood Varnish 1L,2,691.72,0.0,1383.44,1383.44,390.01,780.02,603.42,,0.0,1383.44,0.0,1383.44,0.0,0.0,-2,-780.02,,SK,0.0
TXN-00324,2025-05-03,SALE,INV-2505-0478,Thika Road Hardware & Agrovet Ltd,Juja,Phone Order,Retail,CUS-1049,,Building Materials,Hollow Block 6in,19,97.5,0.0,1852.5,1852.5,54.98,1044.62,807.88,,0.0,1852.5,0.0,1852.5,0.0,0.0,-19,-1044.62,,MN,0.0
TXN-00325,2025-05-04,SALE,INV-2505-0480,Thika Road Hardware & Agrovet Ltd,Juja,M-Pesa Till,Contractor,CUS-1196,,Agro Inputs,CAN Fertilizer 50kg,4,4244.08,0.0,16976.32,16976.32,3110.43,12441.72,4534.6,,0.0,16976.32,0.0,16976.32,0.0,0.0,-4,-12441.72,,MN,0.0
TXN-00326,2025-05-04,SALE,INV-2505-0482,Thika Road Hardware & Agrovet Ltd,Juja,Delivery,Retail,CUS-1128,,Plumbing,PVC Tee 20mm,3,93.43,0.0,280.29,280.29,45.94,137.82,142.47,,0.0,280.29,0.0,280.29,0.0,0.0,-3,-137.82,,PW,0.0
TXN-00327,2025-05-04,SALE,INV-2505-0484,Thika Road Hardware & Agrovet Ltd,Juja,Delivery,Retail,CUS-1187,,Agro Inputs,CAN Fertilizer 50kg,5,4292.05,0.0,21460.25,21460.25,3082.22,15411.1,6049.15,,0.0,21460.25,0.0,21460.25,0.0,0.0,-5,-15411.1,,SK,0.0
TXN-00328,04-05-2025,SALE,INV-2505-0486,Thika Road Hardware & Agrovet Ltd,Thika Town,Online Order,Wholesale,CUS-1056,,Electrical,LED Bulb 12W,2,311.85,0.03,623.7,604.99,149.86,299.72,305.27,,0.0,604.99,0.0,604.99,0.0,0.0,-2,-299.72,,SK,0.0
TXN-00329,2025-05-05,SALE,INV-2505-0488,Thika Road Hardware & Agrovet Ltd,Juja,Delivery,Farmer,CUS-1180,,Building Materials,Iron Sheet 3m Gauge30,20,1114.67,0.0,22293.4,22293.4,798.36,15967.2,6326.2,,0.0,22293.4,0.0,22293.4,0.0,0.0,-20,-15967.2,,RA,0.0
TXN-00330,2025-05-05,SALE,INV-2505-0490,Thika Road Hardware & Agrovet Ltd,Thika Town,Phone Order,Farmer,CUS-1178,,Paints,Paint Brush 4in,6,215.22,0.0,1291.32,1291.32,97.34,584.04,707.28,,0.0,1291.32,0.0,1291.32,0.0,0.0,-6,-584.04,,SK,0.0
TXN-00331,2025-05-05,SALE,INV-2505-0492,Thika Road Hardware & Agrovet Ltd,Thika Town,Online Order,Farmer,CUS-1213,,Electrical,LED Bulb 12W,7,301.32,0.0,2109.24,2109.24,148.05,1036.35,1072.89,,0.0,2109.24,0.0,2109.24,0.0,0.0,-7,-1036.35,,JB,0.0
TXN-00332,2025-05-06,SALE,INV-2505-0494,Thika Road Hardware & Agrovet Ltd,Juja,Online Order,Retail,CUS-1217,,Plumbing,PVC Pipe 20mm 3m,5,359.32,0.0,1796.6,1796.6,211.18,1055.9,740.7,,0.0,1796.6,0.0,1796.6,0.0,0.0,-5,-1055.9,,MN,0.0
TXN-00333,2025-05-07,SALE,INV-2505-0496,Thika Road Hardware & Agrovet Ltd,Thika Town,Phone Order,Retail,CUS-1036,,Paints,Emulsion Paint 4L,4,2444.59,0.01,9778.36,9680.58,1381.57,5526.28,4154.3,,0.0,9680.58,0.0,9680.58,0.0,0.0,-4,-5526.28,,TK,0.0
TXN-00334,2025-05-09,SALE,INV-2505-0498,Thika Road Hardware & Agrovet Ltd,Juja,Counter,Contractor,CUS-1065,,Building Materials,Iron Sheet 3m Gauge30,17,1194.08,0.0,20299.36,20299.36,775.01,13175.17,7124.19,,0.0,20299.36,0.0,20299.36,0.0,0.0,-17,-13175.17,,PW,0.0
TXN-00335,2025-05-09,SALE,INV-2505-0500,Thika Road Hardware & Agrovet Ltd,Thika Town,Delivery,Retail,CUS-1126,,Electrical,Electrical Cable 2.5mm (roll),1,4768.19,0.01,4768.19,4720.51,3164.0,3164.0,1556.51,,0.0,4720.51,0.0,4720.51,0.0,0.0,-1,-3164.0,,JB,0.0
TXN-00336,2025-05-09,CUSTOMER_PAYMENT,RCPT-2505-2684,Thika Road Hardware & Agrovet Ltd,Juja,Collections,Wholesale,CUS-1026,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Customer Collection,0.0,7650.11,0.0,7650.11,7650.11,0.0,0,0.0,M-PESA,SK,0.0
TXN-00337,2025-05-10,SALE,INV-2505-0502,Thika Road Hardware & Agrovet Ltd,Juja,Phone Order,Farmer,CUS-1045,,Agro Inputs,CAN Fertilizer 50kg,2,4311.13,0.0,8622.26,8622.26,3043.11,6086.22,2536.04,,0.0,8622.26,0.0,8622.26,0.0,0.0,-2,-6086.22,,PW,0.0
TXN-00338,2025-05-10,SALE,INV-2505-0504,Thika Road Hardware & Agrovet Ltd,Juja,Delivery,Retail,CUS-1017,,Agro Inputs,Maize Seed 2kg Pack,1,816.6,0.01,816.6,808.43,491.27,491.27,317.16,,0.0,808.43,0.0,808.43,0.0,0.0,-1,-491.27,,TK,0.0
TXN-00339,2025-05-10,SUPPLIER_PAYMENT,SP-2505-2522,Thika Road Hardware & Agrovet Ltd,Juja,Supplier,,,Thika Building Suppliers Ltd,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supplier Payment,0.0,0.0,27348.14,0.0,0.0,-27348.14,0,0.0,Bank Transfer,TK,0.0
TXN-00340,2025-05-11,SALE,INV-2505-0506,Thika Road Hardware & Agrovet Ltd,Juja,M-Pesa Till,Contractor,CUS-1143,,Plumbing,Gate Valve 1in,4,605.76,0.0,2423.04,2423.04,318.65,1274.6,1148.44,,0.0,1629.26,0.0,1629.26,793.78,0.0,-4,-1274.6,,PW,0.0
TXN-00341,2025-05-12,SALE,INV-2505-0508,Thika Road Hardware & Agrovet Ltd,Thika Town,Counter,Reseller,CUS-1218,,Agro Inputs,Maize Seed 2kg Pack,7,744.78,0.01,5213.46,5161.33,491.7,3441.9,1719.43,,0.0,5161.33,0.0,5161.33,0.0,0.0,-7,-3441.9,,MN,0.0
TXN-00342,2025-05-12,SALE,INV-2505-0510,Thika Road Hardware & Agrovet Ltd,Thika Town,Counter,Reseller,CUS-1142,,Paints,Wood Varnish 1L,6,671.92,0.0,4031.52,4031.52,374.97,2249.82,1781.7,,0.0,4031.52,0.0,4031.52,0.0,0.0,-6,-2249.82,,RA,0.0
TXN-00343,2025-05-12,SALE,INV-2505-0512,Thika Road Hardware & Agrovet Ltd,Juja,Online Order,Contractor,CUS-1077,,Electrical,LED Bulb 12W,2,300.1,0.0,600.2,600.2,152.15,304.3,295.9,,0.0,600.2,0.0,600.2,0.0,0.0,-2,-304.3,,SK,0.0
TXN-00344,2025-05-12,SALE,INV-2505-0514,Thika Road Hardware & Agrovet Ltd,Juja,Delivery,Contractor,CUS-1016,,Agro Inputs,CAN Fertilizer 50kg,6,4629.34,0.05,27776.04,26387.24,3169.22,19015.32,7371.92,,0.0,26387.24,0.0,26387.24,0.0,0.0,-6,-19015.32,,JB,0.0
TXN-00345,2025-05-13,SUPPLIER_PAYMENT,SP-2505-2523,Thika Road Hardware & Agrovet Ltd,Juja,Supplier,,,Thika Building Suppliers Ltd,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supplier Payment,0.0,0.0,28594.87,0.0,0.0,-28594.87,0,0.0,Bank Transfer,JB,0.0
TXN-00346,2025-05-14,SALE,INV-2505-0516,Thika Road Hardware & Agrovet Ltd,Thika Town,M-Pesa Till,Reseller,CUS-1169,,Electrical,Socket Outlet,7,369.5,0.0,2586.5,2586.5,176.95,1238.65,1347.85,,0.0,2586.5,0.0,2586.5,0.0,0.0,-7,-1238.65,,TK,0.0
TXN-00347,2025-05-14,SALE,INV-2505-0518,Thika Road Hardware & Agrovet Ltd,Thika Town,Counter,Farmer,CUS-1072,,Building Materials,Cement 50kg,16,1023.51,0.0,16376.16,16376.16,632.5,10120.0,6256.16,,0.0,16376.16,0.0,16376.16,0.0,0.0,-16,-10120.0,,MN,0.0
TXN-00348,2025-05-14,EXPENSE,EXP-2505-2519,Thika Road Hardware & Agrovet Ltd,Thika Town,Back Office,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Staff Salaries,40858.64,0.0,40858.64,0.0,0.0,0.0,0,0.0,Cheque,TK,0.0
TXN-00349,2025-05-15,SALE,INV-2505-0520,Thika Road Hardware & Agrovet Ltd,Juja,M-Pesa Till,Retail,CUS-1008,,Electrical,Circuit Breaker 20A,4,697.71,0.0,2790.84,2790.84,417.53,1670.12,1120.72,,0.0,2790.84,0.0,2790.84,0.0,0.0,-4,-1670.12,,MN,0.0
TXN-00350,2025-05-15,SALE,INV-2505-0522,Thika Road Hardware & Agrovet Ltd,,Online Order,Farmer,CUS-1063,,Hardware Tools,Wheelbarrow,7,6861.01,0.0,48027.07,48027.07,4316.73,30217.11,17809.96,,0.0,48027.07,0.0,48027.07,0.0,0.0,-7,-30217.11,,JB,0.0
TXN-00351,2025-05-15,SALE,INV-2505-0524,Thika Road Hardware & Agrovet Ltd,Juja,M-Pesa Till,Contractor,CUS-1048,,Plumbing,Gate Valve 1in,2,597.91,0.0,1195.82,1195.82,317.15,634.3,561.52,,0.0,1195.82,0.0,1195.82,0.0,0.0,-2,-634.3,,MN,0.0
TXN-00352,2025-05-15,EXPENSE,EXP-2505-2516,Thika Road Hardware & Agrovet Ltd,Thika Town,Back Office,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Transport,7693.94,0.0,7693.94,0.0,0.0,0.0,0,0.0,Bank Transfer,MN,0.0
TXN-00353,16-05-2025,STOCK_ADJUSTMENT,ADJ-2505-2525,Thika Road Hardware & Agrovet Ltd,Thika Town,Stock Count,,,,Hardware Tools,Claw Hammer,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stock Adjustment,0.0,0.0,0.0,0.0,0.0,0.0,-5,-1900.0,Manual count variance,MN,0.0
TXN-00354,2025-05-17,SALE,INV-2505-0526,Thika Road Hardware & Agrovet Ltd,Thika Town,M-Pesa Till,Wholesale,CUS-1141,,Electrical,Circuit Breaker 20A,3,756.82,0.0,2270.46,2270.46,419.41,1258.23,1012.23,,0.0,1347.45,0.0,1347.45,923.01,0.0,-3,-1258.23,,TK,0.0
TXN-00355,2025-05-17,SALE,INV-2505-0528,Thika Road Hardware & Agrovet Ltd,Juja,Phone Order,Wholesale,CUS-1046,,Building Materials,River Sand (ton),19,1877.32,0.0,35669.08,35669.08,1179.85,22417.15,13251.93,,0.0,35669.08,0.0,35669.08,0.0,0.0,-19,-22417.15,,TK,0.0
TXN-00356,2025-05-17,REFUND,REF-2505-2470,Thika Road Hardware & Agrovet Ltd,Juja,Counter,Contractor,CUS-1065,,Building Materials,Iron Sheet 3m Gauge30,-3,1194.08,0.0,0.0,3582.24,775.01,0.0,-3582.24,Customer Refund,3582.24,0.0,3582.24,0.0,0.0,0.0,3,2325.03,refund,PW,0.0
TXN-00357,2025-05-17,EXPENSE,EXP-2505-2518,Thika Road Hardware & Agrovet Ltd,Juja,Back Office,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Staff Salaries,50431.47,0.0,50431.47,0.0,0.0,0.0,0,0.0,Cash,JB,0.0
TXN-00358,2025-05-18,SALE,INV-2505-0530,Thika Road Hardware & Agrovet Ltd,Thika Town,Delivery,Farmer,CUS-1179,,Paints,Emulsion Paint 4L,3,2317.03,0.01,6951.09,6881.58,1437.77,4313.31,2568.27,,0.0,6881.58,0.0,6881.58,0.0,0.0,-3,-4313.31,,JB,0.0
TXN-00359,2025-05-18,SALE,INV-2505-0532,Thika Road Hardware & Agrovet Ltd,Juja,Counter,Reseller,CUS-1100,,Electrical,Socket Outlet,1,343.53,0.0,343.53,343.53,179.26,179.26,164.27,,0.0,343.53,0.0,343.53,0.0,0.0,-1,-179.26,,SK,0.0
TXN-00360,2025-05-19,SALE,INV-2505-0534,Thika Road Hardware & Agrovet Ltd,Juja,Delivery,Retail,CUS-1090,,Building Materials,River Sand (ton),21,1869.97,0.03,39269.37,38091.29,1178.17,24741.57,13349.72,,0.0,38091.29,0.0,38091.29,0.0,0.0,-21,-24741.57,,JB,0.0
TXN-00361,19/05/2025,PURCHASE,GRN-2505-0535,Thika Road Hardware & Agrovet Ltd,Thika Town,Supplier,,,Thika Building Suppliers Ltd,Building Materials,River Sand (ton),100,1175.37,0.0,0.0,0.0,1175.37,117537.0,0.0,Purchase,0.0,0.0,117537.0,0.0,0.0,0.0,100,117537.0,,PW,0.0
TXN-00362,2025-05-19,SALE,INV-2505-0536,Thika Road Hardware & Agrovet Ltd,Thika Town,Counter,Retail,CUS-1088,,Building Materials,River Sand (ton),11,1863.34,0.0,20496.74,20496.74,1185.71,13042.81,7453.93,,0.0,20496.74,0.0,20496.74,0.0,0.0,-11,-13042.81,,MN,0.0
TXN-00363,2025-05-20,SALE,INV-2505-0538,Thika Road Hardware & Agrovet Ltd,Thika Town,Counter,Contractor,CUS-1120,,Paints,Paint Brush 4in,4,202.13,0.0,808.52,808.52,97.57,390.28,418.24,,0.0,212.99,0.0,212.99,595.53,0.0,-4,-390.28,,JB,0.0
TXN-00364,2025-05-20,SALE,INV-2505-0540,Thika Road Hardware & Agrovet Ltd,Juja,M-Pesa Till,Contractor,CUS-1134,,Plumbing,Water Tank 1000L,6,13359.77,0.0,80158.62,80158.62,8435.55,50613.3,29545.32,,0.0,41004.0,0.0,41004.0,39154.62,0.0,-6,-50613.3,,PW,0.0
TXN-00365,2025-05-21,SALE,INV-2505-0542,Thika Road Hardware & Agrovet Ltd,Thika Town,Online Order,Retail,CUS-1032,,Hardware Tools,Wheelbarrow,3,7134.12,0.0,21402.36,21402.36,4252.24,12756.72,8645.64,,0.0,21402.36,0.0,21402.36,0.0,0.0,-3,-12756.72,,TK,0.0
TXN-00366,2025-05-21,SALE,INV-2505-0544,Thika Road Hardware & Agrovet Ltd,Thika Town,Delivery,Retail,CUS-1124,,Hardware Tools,Claw Hammer,4,725.14,0.0,2900.56,2900.56,382.53,1530.12,1370.44,,0.0,2900.56,0.0,2900.56,0.0,0.0,-4,-1530.12,,PW,0.0
TXN-00367,2025-05-22,SALE,INV-2505-0546,Thika Road Hardware & Agrovet Ltd,Juja,Counter,Contractor,CUS-1053,,Building Materials,River Sand (ton),20,1940.7,0.0,38814.0,38814.0,1218.53,24370.6,14443.4,,0.0,38814.0,0.0,38814.0,0.0,0.0,-20,-24370.6,,JB,0.0
TXN-00368,2025-05-22,SUPPLIER_PAYMENT,SP-2505-2524,Thika Road Hardware & Agrovet Ltd,Juja,Supplier,,,Nairobi Paints Wholesale,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supplier Payment,0.0,0.0,8842.15,0.0,0.0,-8842.15,0,0.0,Bank Transfer,MN,0.0
TXN-00369,2025-05-23,SALE,INV-2505-0548,Thika Road Hardware & Agrovet Ltd,Thika Town,Phone Order,Farmer,CUS-1013,,Electrical,LED Bulb 12W,5,314.98,0.0,1574.9,1574.9,151.41,757.05,817.85,,0.0,1574.9,0.0,1574.9,0.0,0.0,-5,-757.05,,SK,0.0
TXN-00370,2025-05-23,SALE,INV-2505-0550,Thika Road Hardware & Agrovet Ltd,Juja,M-Pesa Till,Farmer,CUS-1045,,Plumbing,Gate Valve 1in,5,579.54,0.02,2897.7,2839.75,324.27,1621.35,1218.4,,0.0,2839.75,0.0,2839.75,0.0,0.0,-5,-1621.35,,RA,0.0
TXN-00371,2025-05-23,SALE,INV-2505-0552,Thika Road Hardware & Agrovet Ltd,Juja,Counter,Contractor,CUS-1053,,Building Materials,River Sand (ton),22,1740.21,0.05,38284.62,36370.39,1189.35,26165.7,10204.69,,0.0,36370.39,0.0,36370.39,0.0,0.0,-22,-26165.7,,TK,0.0
TXN-00372,2025-05-23,SALE,INV-2505-0554,Thika Road Hardware & Agrovet Ltd,Thika Town,Counter,Wholesale,CUS-1071,,Paints,Emulsion Paint 4L,2,2462.06,0.03,4924.12,4776.4,1433.27,2866.54,1909.86,,0.0,2810.17,0.0,2810.17,1966.23,0.0,-2,-2866.54,,SK,0.0
TXN-00373,2025-05-23,SALE,INV-2505-0556,Thika Road Hardware & Agrovet Ltd,Juja,Online Order,Retail,CUS-1074,,Plumbing,Water Tank 1000L,2,12023.42,0.0,24046.84,24046.84,8137.66,16275.32,7771.52,,0.0,24046.84,0.0,24046.84,0.0,0.0,-2,-16275.32,,PW,0.0
TXN-00374,2025-05-24,SALE,INV-2505-0558,Thika Road Hardware & Agrovet Ltd,Thika Town,Phone Order,Reseller,CUS-1022,,Hardware Tools,Measuring Tape 5m,8,412.03,0.0,3296.24,3296.24,211.5,1692.0,1604.24,,0.0,3296.24,0.0,3296.24,0.0,0.0,-8,-1692.0,,JB,0.0
